,User,Source,Text,Date,Compound,Positive,Negative,Neutral,Tweets Ago
295,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","WATCH NOW: On the anniversary of the Sandy Hook massacre, CBSN examines the aftermath of one of the nation’s deadli… https://t.co/kfy1P1WVjw",Fri Dec 15 04:00:02 +0000 2017,0.0,0.0,1.0,0.0,96
296,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","5 years after Sandy Hook, crucial review of police response remains unreleased https://t.co/90ZYYaRM2g https://t.co/lZwY5CKbZW",Fri Dec 15 03:41:01 +0000 2017,0.0,0.0,1.0,0.0,97
297,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","In the wake of Sandy Hook, people across the U.S. echoed the words: “Never again.” But in the 5 years since, mass s… https://t.co/lvLEvYSjnh",Fri Dec 15 03:20:33 +0000 2017,0.0,0.0,1.0,0.0,98
298,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""Recognize the warning signs..."" A video depicting a local news broadcast about a school shooting that has yet to o… https://t.co/35tCXxFAvA",Fri Dec 15 03:01:30 +0000 2017,-0.34,0.0,0.876,0.124,99
299,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",School drills have gotten more intense after the 2012 massacre at Sandy Hook. At least 20 states now have specific… https://t.co/Y1jhVAKeFm,Fri Dec 15 02:40:39 +0000 2017,0.1513,0.074,0.926,0.0,100
300,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","GOP Sen. Bob Corker, who voted against the tax plan when it initially passed the Senate, says he will back the fina… https://t.co/hVR1pwHIy4",Fri Dec 15 20:49:15 +0000 2017,0.0,0.0,1.0,0.0,1
301,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The Star Wars ""Porg Invasion"" Facebook game is here, and it's adorable https://t.co/s8kBi0HdXa https://t.co/gmX4LTRr7u",Fri Dec 15 20:41:16 +0000 2017,-0.1027,0.17,0.638,0.191,2
302,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Trump judicial nominee Matthew Petersen ""may have had a bad day in the Senate, but the conservative cause is otherw… https://t.co/hxNdqeM5iy",Fri Dec 15 20:29:51 +0000 2017,-0.3071,0.0,0.894,0.106,3
303,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Twitter is soaring as takeover talk resurfaces https://t.co/1B6mExq7dN https://t.co/XsiW6BZDdx,Fri Dec 15 20:23:26 +0000 2017,0.0,0.0,1.0,0.0,4
304,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""The Simpsons"" has been spot-on with several predictions, most recently the pending deal for Disney to buy 21st Cen… https://t.co/5z1hAS7vMY",Fri Dec 15 20:10:42 +0000 2017,0.0,0.0,1.0,0.0,5
305,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Two officers’ accounts don’t appear to match video from the day a black teen was fatally shot by police. Watch all… https://t.co/ezux0GYGLu,Fri Dec 15 20:05:04 +0000 2017,-0.6369,0.0,0.826,0.174,6
306,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Republican Sen. Marco Rubio will vote yes on the final tax bill after changes to the child tax credit, a source clo… https://t.co/YKVR856HGV",Fri Dec 15 19:58:59 +0000 2017,0.6486,0.209,0.791,0.0,7
307,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Prince Harry and Meghan Markle will marry on May 19, 2018, Kensington Palace says https://t.co/ulERJbInFr https://t.co/BfEWqv55Xr",Fri Dec 15 19:55:04 +0000 2017,0.0,0.0,1.0,0.0,8
308,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","First lady Melania Trump's popularity continues to climb, according to a new poll https://t.co/xkiOaiUaUk https://t.co/VvOIuGb3ed",Fri Dec 15 19:45:09 +0000 2017,0.4767,0.193,0.807,0.0,9
309,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Facebook is rolling out a new 30-day ""mute"" button for people, pages and groups, which it says will give users more… https://t.co/cPIAGEYtrW",Fri Dec 15 19:35:04 +0000 2017,0.0,0.0,1.0,0.0,10
310,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",SpaceX makes another huge step toward becoming the space industry's king of reusable hardware by launching a used s… https://t.co/x4YhYHiYY1,Fri Dec 15 19:25:05 +0000 2017,0.3182,0.113,0.887,0.0,11
311,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","AOL Instant Messenger officially shuts down, but its legacy lives on in the services it helped inspire, like Facebo… https://t.co/OWIFb9x7py",Fri Dec 15 19:15:11 +0000 2017,0.8519,0.316,0.684,0.0,12
312,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Grand jury slams Penn State for ignoring reports on dangerous hazing https://t.co/zBKUOTnNp1 https://t.co/eNSbQG1EI1,Fri Dec 15 19:05:07 +0000 2017,-0.4215,0.16,0.532,0.309,13
313,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","'The Last Jedi' hits theaters with $45 million on opening night, second only to its prequel, ""Star Wars: The Force… https://t.co/sqDEDkzNSi",Fri Dec 15 18:55:06 +0000 2017,-0.5574,0.0,0.847,0.153,14
314,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Want to fix sexual harassment? Don't hire jerks | via @CNNopinion https://t.co/84OHEBaDj8 https://t.co/2H40RVr0sT,Fri Dec 15 18:45:03 +0000 2017,-0.3369,0.199,0.576,0.224,15
315,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump says he spoke with Russian President Vladimir Putin to thank him for comments he made about the Pre… https://t.co/RALXb8A7rh,Fri Dec 15 18:35:07 +0000 2017,0.3612,0.111,0.889,0.0,16
316,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Why I confronted Jeff Flake on a plane | via @CNNopinion https://t.co/EsPJEKQZNJ https://t.co/VDHcwmvqLk,Fri Dec 15 18:25:22 +0000 2017,-0.2023,0.0,0.833,0.167,17
317,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A mother's questions about her son's death leads to a yearlong investigation, revealing serious questions about the… https://t.co/FJ5soLfmAX",Fri Dec 15 18:10:07 +0000 2017,-0.6369,0.0,0.729,0.271,18
318,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Take a look back at the photos that shaped 2017 https://t.co/DF8zxVtgho https://t.co/IfjU5On97v,Fri Dec 15 18:00:25 +0000 2017,0.0,0.0,1.0,0.0,19
319,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Democratic Sen. Richard Blumenthal says President Trump's ""rejection of reality"" that Russia meddled in the 2016 US… https://t.co/UP7e055VMW",Fri Dec 15 17:50:05 +0000 2017,-0.5423,0.0,0.829,0.171,20
320,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","One year after President Trump flipped Michigan from a blue state to a red one, many voters say they would still ma… https://t.co/cfFJKAd9Zh",Fri Dec 15 17:40:11 +0000 2017,0.0,0.0,1.0,0.0,21
321,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","From an 8 year old saving the planet to a 12 year old teaching others how to cook healthy meals, meet 5 extraordina… https://t.co/4AH2f2NoNY",Fri Dec 15 17:30:41 +0000 2017,0.4019,0.119,0.881,0.0,22
322,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Theresa May might survive nightmare year, but a fresh hell awaits in 2018 | via @CNNopinion  https://t.co/nSAcQZEB8l https://t.co/u3U2bpPFDv",Fri Dec 15 17:30:16 +0000 2017,-0.6124,0.185,0.546,0.269,23
323,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Both President Trump and his former chief political strategist Steve Bannon are urging Roy Moore to concede. He los… https://t.co/gi0lIlqCRL,Fri Dec 15 17:20:07 +0000 2017,0.0,0.0,1.0,0.0,24
324,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This story on Trump's Russia paranoia is terrifying | Analysis by @CillizzaCNN https://t.co/cYbNMOBbhL https://t.co/WxuOyqCfPN,Fri Dec 15 17:10:12 +0000 2017,-0.6908,0.0,0.659,0.341,25
325,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Secretary of State Rex Tillerson: 'North Korea must earn its way back to the table' https://t.co/lBmZlDvErg https://t.co/CIlcsIXdn1,Fri Dec 15 17:00:12 +0000 2017,0.0,0.0,1.0,0.0,26
326,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Apple has released an iMac Pro with a starting price of $4,999. It could set you back more than $13,000 in its spee… https://t.co/3Fzy6SkSP0",Fri Dec 15 16:50:05 +0000 2017,0.0,0.0,1.0,0.0,27
327,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What key Republican senators are saying about voting for the GOP tax plan https://t.co/uBXp0YlQmH https://t.co/UeZamsxOnY,Fri Dec 15 16:45:22 +0000 2017,0.0,0.0,1.0,0.0,28
328,@CNN,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Trump nominee struggles to answer legal questions

GOP Sen. Kennedy: ""Have you ever tried a jury trial?""

Matthew P… https://t.co/H7g2kiQhvI",Fri Dec 15 16:37:40 +0000 2017,-0.25,0.071,0.81,0.119,29
329,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Probably the reason why these journalists were arrested is because they were reporting on what they have seen in r… https://t.co/riQDbXw5CA",Fri Dec 15 16:29:07 +0000 2017,-0.4767,0.0,0.866,0.134,30
330,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Joe Biden sure looks like he is running for president in 2020 | Analysis by @CillizzaCNN https://t.co/Sz7hwytU9t https://t.co/BPOfrjH9EO,Fri Dec 15 16:20:14 +0000 2017,0.5859,0.242,0.758,0.0,31
331,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The vote to roll back #netneutrality rules was slammed by tech giants like Amazon, Facebook and Netflix.

It was ap… https://t.co/fKVsNJHnBT",Fri Dec 15 16:10:06 +0000 2017,0.4939,0.181,0.819,0.0,32
332,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Prince Harry and Meghan Markle will marry on May 19, 2018, Kensington Palace says https://t.co/Lwv4tNYgND https://t.co/HwXZXxHIZK",Fri Dec 15 16:00:20 +0000 2017,0.0,0.0,1.0,0.0,33
333,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","President Trump's message for gang members: ""To any member of MS-13 listening. We will find you. We will arrest you… https://t.co/lwKBlnlygV",Fri Dec 15 15:57:04 +0000 2017,-0.34,0.0,0.893,0.107,34
334,@CNN,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""We believe criminals who kill police officers should get the death penalty,"" President Trump says at FBI National… https://t.co/EoW93wELKZ",Fri Dec 15 15:52:48 +0000 2017,-0.9231,0.0,0.565,0.435,35
335,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What the end of US net neutrality means for the world https://t.co/kfFmz0veuZ https://t.co/d8Le76xKeB,Fri Dec 15 15:50:05 +0000 2017,0.0,0.0,1.0,0.0,36
336,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Today is the last day to sign up for Obamacare for 2018 for residents in the 39 states that use the federal exchang… https://t.co/fp80DhLeyb,Fri Dec 15 15:40:05 +0000 2017,0.0,0.0,1.0,0.0,37
337,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","President Trump is speaking at the FBI National Academy graduation ceremony.

Watch on CNN: https://t.co/UYpqI3w42L… https://t.co/GGDNUIZ5JM",Fri Dec 15 15:37:11 +0000 2017,0.0,0.0,1.0,0.0,38
338,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump does not dismiss the idea of pardoning Michael Flynn after the former national security adviser ple… https://t.co/1gmwZyAAhA,Fri Dec 15 15:30:06 +0000 2017,0.6249,0.231,0.769,0.0,39
339,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Marco Rubio says he's a 'no' vote for now. A handful of other Republicans say they're still evaluating the bill. Wh… https://t.co/dKMRmzOISf,Fri Dec 15 15:20:06 +0000 2017,0.0,0.0,1.0,0.0,40
340,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Morgan Spurlock, the filmmaker behind ""Super Size Me,"" is leaving his production company after detailing his own hi… https://t.co/dJukM1MXr9",Fri Dec 15 15:10:07 +0000 2017,0.5994,0.178,0.822,0.0,41
341,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The Trump administration plans to make it illegal for the spouses of thousands of immigrant workers to get jobs in… https://t.co/3JkDXDqEFk,Fri Dec 15 15:00:09 +0000 2017,-0.5574,0.0,0.847,0.153,42
342,@CNN,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",Trump on Roy Moore: “I would certainly say he should” concede the Alabama Senate election to Doug Jones https://t.co/rDQNKWwJTN,Fri Dec 15 14:51:15 +0000 2017,0.34,0.118,0.882,0.0,43
343,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How Mueller's path was muddied in two weeks https://t.co/3NcaJf5Pcd https://t.co/Qr72gWP23j,Fri Dec 15 14:50:47 +0000 2017,0.0,0.0,1.0,0.0,44
344,@CNN,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",President Trump on the FBI: “It’s a shame what’s happened with the FBI. We’re gonna rebuild the FBI. It’ll be bigge… https://t.co/0uXUvXJORJ,Fri Dec 15 14:46:13 +0000 2017,-0.4767,0.0,0.866,0.134,45
345,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Omarosa Manigault Newman, a senior staffer who recently departed the White House, was the only African-American ear… https://t.co/kpcroZkKk1",Fri Dec 15 14:35:07 +0000 2017,0.0,0.0,1.0,0.0,46
346,@CNN,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @cnni: CNN's @arwaCNN is in Al-Bireh, West Bank, where Israeli forces have been responding to youths throwing rocks with tear gas and ru…",Fri Dec 15 14:26:19 +0000 2017,0.0,0.0,1.0,0.0,47
347,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The Trump administration plans to make it illegal for the spouses of thousands of immigrant workers to get jobs in… https://t.co/ecHWHcrdbT,Fri Dec 15 14:25:03 +0000 2017,-0.5574,0.0,0.847,0.153,48
348,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Step inside the world's largest all-glass underwater restaurant, where you can dine with the fishes without getting… https://t.co/hT2e2RrHTU",Fri Dec 15 14:15:27 +0000 2017,0.0,0.0,1.0,0.0,49
349,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A firefighter was killed in southern California's massive Thomas Fire. A procession was held in his honor on highwa… https://t.co/WV6Pq7r9DA,Fri Dec 15 14:14:50 +0000 2017,-0.5719,0.127,0.598,0.275,50
350,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","An Ohio driver accused of plowing into a crowd protesting a white nationalist rally this summer in Charlottesville,… https://t.co/2XEVbpQr7A",Fri Dec 15 14:02:02 +0000 2017,-0.6124,0.0,0.75,0.25,51
351,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The White House says it's not aware of anything that could have prevented Sandy Hook https://t.co/NansQlL6bi https://t.co/7Mio9l7ofF,Fri Dec 15 13:58:48 +0000 2017,0.0258,0.064,0.936,0.0,52
352,@CNN,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @NewDay: ""It's not a party thing. It is a human thing,"" says Trump voter in response to Roy Moore's loss. ""I think humans in Alabama vot…",Fri Dec 15 13:47:58 +0000 2017,-0.5511,0.0,0.835,0.165,53
353,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Starting next year, Facebook will test six-second ads at the beginning of some videos https://t.co/QbjZR2wKlz https://t.co/zgQqisAMSX",Fri Dec 15 13:44:39 +0000 2017,0.0,0.0,1.0,0.0,54
354,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Sunday Night Football"" takes a big hit as NFL ratings still struggle https://t.co/09GpeRRUhO https://t.co/uRe1nqjWDE",Fri Dec 15 13:39:19 +0000 2017,-0.3182,0.0,0.839,0.161,55
355,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The vote to roll back #netneutrality rules was slammed by tech giants like Amazon, Facebook and Netflix.

It was ap… https://t.co/Z14y5sYbc4",Fri Dec 15 13:27:34 +0000 2017,0.4939,0.181,0.819,0.0,56
356,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","JUST IN: Prince Harry and Meghan Markle will marry on May 19, 2018, Kensington Palace says https://t.co/QDA5WW3F7P https://t.co/ygJFm0J1pF",Fri Dec 15 13:14:36 +0000 2017,0.0,0.0,1.0,0.0,57
357,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What the end of US net neutrality means for the world https://t.co/e4j9eBT84y https://t.co/61osEgxbdj,Fri Dec 15 13:13:05 +0000 2017,0.0,0.0,1.0,0.0,58
358,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""He basically adopted us, too ... He really believes in me""

Drug addict whose baby was adopted by a police officer… https://t.co/FR9as1n0j6",Fri Dec 15 13:05:06 +0000 2017,0.0,0.0,1.0,0.0,59
359,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","5 things for Friday:

- Paul Ryan
- Tax overhaul
- Net neutrality
- Sexual harassment
- Rohingya crisis… https://t.co/b1itwAvT0W",Fri Dec 15 13:00:10 +0000 2017,-0.5423,0.0,0.788,0.212,60
360,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For the first time, eight planets have been found orbiting a distant star, Kepler-90, 2,545 light-years from Earth,… https://t.co/I241GXq84m",Fri Dec 15 12:52:59 +0000 2017,0.0,0.0,1.0,0.0,61
361,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Today is the last day to sign up for Obamacare for 2018 for residents in the 39 states that use the federal exchang… https://t.co/XAigHNUXpz,Fri Dec 15 12:40:14 +0000 2017,0.0,0.0,1.0,0.0,62
362,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","From an 8 year old saving the planet to a 12 year old teaching others how to cook healthy meals, meet 5 extraordina… https://t.co/RhshMQh5nD",Fri Dec 15 12:30:12 +0000 2017,0.4019,0.119,0.881,0.0,63
363,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Could the next Roy Moore be awaiting Republicans in Arizona, Nevada, Mississippi, Wyoming and Nebraska?… https://t.co/qgd8LPU5MS",Fri Dec 15 12:25:05 +0000 2017,0.0,0.0,1.0,0.0,64
364,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The retail apocalypse may be real, but people are still spending like mad... just in different places… https://t.co/05kZTtexaK",Fri Dec 15 12:15:12 +0000 2017,0.5023,0.16,0.84,0.0,65
365,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I was a healthy 33-year-old, and I'm not going to be a healthy 34-year-old"": Ady Barkan, who is battling ALS and c… https://t.co/UL6VwRQrMU",Fri Dec 15 12:07:18 +0000 2017,0.5106,0.212,0.706,0.082,66
366,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Joe Biden sure looks like he is running for president in 2020 | Analysis by @CillizzaCNN https://t.co/94KvMMN6Ey https://t.co/nxKM9ZWIuk,Fri Dec 15 11:55:07 +0000 2017,0.5859,0.242,0.758,0.0,67
367,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Bombing exposes vulnerabilities of New York's subway https://t.co/7ZQEZmlzYQ https://t.co/yVCVBUQOzn,Fri Dec 15 11:45:23 +0000 2017,-0.2732,0.0,0.693,0.307,68
368,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Nearly 25% of Americans will definitely not be rockin' around the Christmas tree https://t.co/GPClbYy5UU,Fri Dec 15 11:35:05 +0000 2017,0.4019,0.172,0.828,0.0,69
369,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Marco Rubio says he's a 'no' vote for now. A handful of other Republicans say they're still evaluating the bill. Wh… https://t.co/bMW4FVhSBs,Fri Dec 15 11:30:49 +0000 2017,0.0,0.0,1.0,0.0,70
370,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Could the next Alabama-style election upset be awaiting Republicans in Arizona or Nevada? https://t.co/nCZ9Xy5Qtr https://t.co/maWISAqzgz,Fri Dec 15 11:20:09 +0000 2017,-0.3818,0.0,0.843,0.157,71
371,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Senator Ron Johnson asks the FBI to answer more questions about its handling of the Hillary Clinton private email s… https://t.co/nfbvqkpiME,Fri Dec 15 11:10:30 +0000 2017,0.0,0.0,1.0,0.0,72
372,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Terrorists in West Africa are taking the synthetic opioid tramadol before carrying out attacks, UN officials say -… https://t.co/ilTmRTkgyP",Fri Dec 15 11:05:55 +0000 2017,-0.7906,0.0,0.708,0.292,73
373,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Morgan Spurlock, the filmmaker behind ""Super Size Me,"" is leaving his production company after detailing his own hi… https://t.co/5gMwjGnJlH",Fri Dec 15 10:56:51 +0000 2017,0.5994,0.178,0.822,0.0,74
374,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","An Ohio driver accused of plowing into a crowd protesting a white nationalist rally this summer in Charlottesville,… https://t.co/bytlJVN0od",Fri Dec 15 10:44:07 +0000 2017,-0.6124,0.0,0.75,0.25,75
375,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The Trump administration plans to make it illegal for the spouses of thousands of immigrant workers to get jobs in… https://t.co/evsf5Taqbk,Fri Dec 15 10:32:37 +0000 2017,-0.5574,0.0,0.847,0.153,76
376,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",'The Simpsons' predicted Disney would buy Fox in an episode that aired way back in 1998 https://t.co/N6BOueetn0 https://t.co/TN7VuyDdEl,Fri Dec 15 10:28:06 +0000 2017,0.0,0.0,1.0,0.0,77
377,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Step inside the world's largest all-glass underwater restaurant, where you can dine with the fishes without getting… https://t.co/PXzejLm7WE",Fri Dec 15 10:15:02 +0000 2017,0.0,0.0,1.0,0.0,78
378,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Russia's next presidential election will be held on March 18, 2018, state-run news agency Tass reports https://t.co/pQjd66jjcV",Fri Dec 15 10:03:55 +0000 2017,0.0,0.0,1.0,0.0,79
379,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Cruise control designs could solve traffic jams, a new study suggests https://t.co/4UxcdVxqgW https://t.co/P2RcGfIv35",Fri Dec 15 09:01:02 +0000 2017,0.2023,0.141,0.859,0.0,80
380,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Step inside the world's largest all-glass underwater restaurant, where you can dine with the fishes without getting… https://t.co/T8MwYupAdi",Fri Dec 15 08:31:05 +0000 2017,0.0,0.0,1.0,0.0,81
381,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Climate change in the Northern Arctic is happening so quickly it's forcing NOAA and others to rewrite a data-correc… https://t.co/zsyKhaIKln,Fri Dec 15 08:01:04 +0000 2017,0.0,0.0,1.0,0.0,82
382,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A firefighter was killed in southern California's massive Thomas Fire. A procession was held in his honor on highwa… https://t.co/Fn6mSGq4vb,Fri Dec 15 07:47:47 +0000 2017,-0.5719,0.127,0.598,0.275,83
383,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Apple has released an iMac Pro with a starting price of $4,999. It could set you back more than $13,000 in its spee… https://t.co/MhM8oksusx",Fri Dec 15 07:31:07 +0000 2017,0.0,0.0,1.0,0.0,84
384,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Could the next Roy Moore be awaiting Republicans in Arizona or Nevada?https://t.co/kqRZlIFOhl https://t.co/7Su3VfQzwg,Fri Dec 15 07:21:58 +0000 2017,0.0,0.0,1.0,0.0,85
385,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",You might need a break after the hectic holidays. Here are five places perfect to visit in January:… https://t.co/b4JSvB3tgy,Fri Dec 15 07:01:08 +0000 2017,0.743,0.283,0.717,0.0,86
386,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The vote to roll back #netneutrality rules was slammed by tech giants like Amazon, Facebook and Netflix.

It was ap… https://t.co/eeR6JMCqJS",Fri Dec 15 06:46:06 +0000 2017,0.4939,0.181,0.819,0.0,87
387,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Russian President Vladimir Putin says President Trump has made some ""fairly serious achievements"" during his first… https://t.co/gmbK0xFgNG",Fri Dec 15 06:31:06 +0000 2017,-0.0772,0.0,0.925,0.075,88
388,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""The political upsets we've seen this year in New Jersey, Virginia and Alabama represent not so much a blue wave as… https://t.co/phKjtdo24x",Fri Dec 15 06:16:04 +0000 2017,-0.3612,0.0,0.889,0.111,89
389,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""How do you make a suit that feels like tracksuit bottoms, but still look the part?""

Five rules for wearing the pe… https://t.co/bnvroKt8BP",Fri Dec 15 06:15:24 +0000 2017,0.1901,0.077,0.923,0.0,90
390,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Probably the reason why these journalists were arrested is because they were reporting on what they have seen in r… https://t.co/3nYa1TIIMZ",Fri Dec 15 06:09:33 +0000 2017,-0.4767,0.0,0.866,0.134,91
